0,1,2,3,4,5,6,7,8,9,10,11,12,13
"{'key': 'rank', 'value': '501'}","{'key': 'revenues', 'value': '4955'}","{'key': 'revChange', 'value': '4.3'}","{'key': 'profits', 'value': '486'}","{'key': 'prftChange', 'value': '8.3'}","{'key': 'assets', 'value': '5037'}","{'key': 'totSHEqty', 'value': '1870'}","{'key': 'mktVal', 'value': '10778'}","{'key': 'prftPctSls', 'value': '9.8'}","{'key': 'prftPctAsts', 'value': '9.6'}","{'key': 'prftPctSHEqty', 'value': '26'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Flowserve Corporation'}"
"{'key': 'rank', 'value': '600'}","{'key': 'revenues', 'value': '4067'}","{'key': 'revChange', 'value': '2.7'}","{'key': 'profits', 'value': '142'}","{'key': 'prftChange', 'value': '39.4'}","{'key': 'assets', 'value': '3977'}","{'key': 'totSHEqty', 'value': '776'}","{'key': 'mktVal', 'value': '4219'}","{'key': 'prftPctSls', 'value': '3.5'}","{'key': 'prftPctAsts', 'value': '3.6'}","{'key': 'prftPctSHEqty', 'value': '18.3'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Manitowoc Company, Inc.'}"
"{'key': 'rank', 'value': '599'}","{'key': 'revenues', 'value': '4071'}","{'key': 'revChange', 'value': '33.5'}","{'key': 'profits', 'value': '-232'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '9153'}","{'key': 'totSHEqty', 'value': '3039'}","{'key': 'mktVal', 'value': '34830'}","{'key': 'prftPctSls', 'value': '-5.7'}","{'key': 'prftPctAsts', 'value': '-2.5'}","{'key': 'prftPctSHEqty', 'value': '-7.6'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'salesforce.com, inc.'}"
"{'key': 'rank', 'value': '598'}","{'key': 'revenues', 'value': '4079'}","{'key': 'revChange', 'value': '8'}","{'key': 'profits', 'value': '99'}","{'key': 'prftChange', 'value': '-54.3'}","{'key': 'assets', 'value': '4116'}","{'key': 'totSHEqty', 'value': '1201'}","{'key': 'mktVal', 'value': '5572'}","{'key': 'prftPctSls', 'value': '2.4'}","{'key': 'prftPctAsts', 'value': '2.4'}","{'key': 'prftPctSHEqty', 'value': '8.2'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'RPM International Inc.'}"
"{'key': 'rank', 'value': '597'}","{'key': 'revenues', 'value': '4082'}","{'key': 'revChange', 'value': '-0.2'}","{'key': 'profits', 'value': '286'}","{'key': 'prftChange', 'value': '-14.8'}","{'key': 'assets', 'value': '4402'}","{'key': 'totSHEqty', 'value': '1682'}","{'key': 'mktVal', 'value': '7283'}","{'key': 'prftPctSls', 'value': '7'}","{'key': 'prftPctAsts', 'value': '6.5'}","{'key': 'prftPctSHEqty', 'value': '17'}","{'key': 'industry', 'value': 'Toys, Sporting Goods'}","{'key': 'hqState', 'value': 'RI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hasbro, Inc.'}"
"{'key': 'rank', 'value': '596'}","{'key': 'revenues', 'value': '4085'}","{'key': 'revChange', 'value': '3.5'}","{'key': 'profits', 'value': '57'}","{'key': 'prftChange', 'value': '-36.1'}","{'key': 'assets', 'value': '2498'}","{'key': 'totSHEqty', 'value': '694'}","{'key': 'mktVal', 'value': '1382'}","{'key': 'prftPctSls', 'value': '1.4'}","{'key': 'prftPctAsts', 'value': '2.3'}","{'key': 'prftPctSHEqty', 'value': '8.2'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""The Brink's Company""}"
"{'key': 'rank', 'value': '594'}","{'key': 'revenues', 'value': '4117'}","{'key': 'revChange', 'value': '-8.7'}","{'key': 'profits', 'value': '55'}","{'key': 'prftChange', 'value': '-77'}","{'key': 'assets', 'value': '2851'}","{'key': 'totSHEqty', 'value': '1730'}","{'key': 'mktVal', 'value': '2941'}","{'key': 'prftPctSls', 'value': '1.3'}","{'key': 'prftPctAsts', 'value': '1.9'}","{'key': 'prftPctSHEqty', 'value': '3.2'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Abercrombie &amp; Fitch Co.'}"
"{'key': 'rank', 'value': '595'}","{'key': 'revenues', 'value': '4104'}","{'key': 'revChange', 'value': '2.1'}","{'key': 'profits', 'value': '289'}","{'key': 'prftChange', 'value': '-1.1'}","{'key': 'assets', 'value': '4026'}","{'key': 'totSHEqty', 'value': '1123'}","{'key': 'mktVal', 'value': '6102'}","{'key': 'prftPctSls', 'value': '7'}","{'key': 'prftPctAsts', 'value': '7.2'}","{'key': 'prftPctSHEqty', 'value': '25.8'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Valspar Corporation'}"
"{'key': 'rank', 'value': '593'}","{'key': 'revenues', 'value': '4118'}","{'key': 'revChange', 'value': '17.9'}","{'key': 'profits', 'value': '155'}","{'key': 'prftChange', 'value': '35.6'}","{'key': 'assets', 'value': '2809'}","{'key': 'totSHEqty', 'value': '284'}","{'key': 'mktVal', 'value': '3481'}","{'key': 'prftPctSls', 'value': '3.8'}","{'key': 'prftPctAsts', 'value': '5.5'}","{'key': 'prftPctSHEqty', 'value': '54.8'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Swift Transportation Company'}"
"{'key': 'rank', 'value': '592'}","{'key': 'revenues', 'value': '4121'}","{'key': 'revChange', 'value': ''}","{'key': 'profits', 'value': '113'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '1447'}","{'key': 'totSHEqty', 'value': '377'}","{'key': 'mktVal', 'value': '1810'}","{'key': 'prftPctSls', 'value': '2.7'}","{'key': 'prftPctAsts', 'value': '7.8'}","{'key': 'prftPctSHEqty', 'value': '30'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Science Applications International Corporation'}"
"{'key': 'rank', 'value': '591'}","{'key': 'revenues', 'value': '4123'}","{'key': 'revChange', 'value': '2.7'}","{'key': 'profits', 'value': '389'}","{'key': 'prftChange', 'value': '-4.6'}","{'key': 'assets', 'value': '4450'}","{'key': 'totSHEqty', 'value': '1933'}","{'key': 'mktVal', 'value': '9409'}","{'key': 'prftPctSls', 'value': '9.4'}","{'key': 'prftPctAsts', 'value': '8.7'}","{'key': 'prftPctSHEqty', 'value': '20.1'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'McCormick &amp; Company, Incorporated'}"
"{'key': 'rank', 'value': '590'}","{'key': 'revenues', 'value': '4129'}","{'key': 'revChange', 'value': '3.5'}","{'key': 'profits', 'value': '208'}","{'key': 'prftChange', 'value': '317'}","{'key': 'assets', 'value': '3274'}","{'key': 'totSHEqty', 'value': '478'}","{'key': 'mktVal', 'value': '3010'}","{'key': 'prftPctSls', 'value': '5'}","{'key': 'prftPctAsts', 'value': '6.4'}","{'key': 'prftPctSHEqty', 'value': '43.6'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Bloomin' Brands, Inc.""}"
"{'key': 'rank', 'value': '588'}","{'key': 'revenues', 'value': '4141'}","{'key': 'revChange', 'value': '13.1'}","{'key': 'profits', 'value': '182'}","{'key': 'prftChange', 'value': '19.7'}","{'key': 'assets', 'value': '4043'}","{'key': 'totSHEqty', 'value': '1100'}","{'key': 'mktVal', 'value': '5272'}","{'key': 'prftPctSls', 'value': '4.4'}","{'key': 'prftPctAsts', 'value': '4.5'}","{'key': 'prftPctSHEqty', 'value': '16.5'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LPL Financial Holdings Inc.'}"
"{'key': 'rank', 'value': '589'}","{'key': 'revenues', 'value': '4130'}","{'key': 'revChange', 'value': '-3.5'}","{'key': 'profits', 'value': '440'}","{'key': 'prftChange', 'value': '-21.8'}","{'key': 'assets', 'value': '7251'}","{'key': 'totSHEqty', 'value': '4456'}","{'key': 'mktVal', 'value': '9926'}","{'key': 'prftPctSls', 'value': '10.7'}","{'key': 'prftPctAsts', 'value': '6.1'}","{'key': 'prftPctSHEqty', 'value': '9.9'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NVIDIA Corporation'}"
"{'key': 'rank', 'value': '587'}","{'key': 'revenues', 'value': '4157'}","{'key': 'revChange', 'value': '15.8'}","{'key': 'profits', 'value': '230'}","{'key': 'prftChange', 'value': '93.5'}","{'key': 'assets', 'value': '4178'}","{'key': 'totSHEqty', 'value': '2649'}","{'key': 'mktVal', 'value': '6971'}","{'key': 'prftPctSls', 'value': '5.5'}","{'key': 'prftPctAsts', 'value': '5.5'}","{'key': 'prftPctSHEqty', 'value': '8.7'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fortune Brands Home &amp; Security, Inc.'}"
"{'key': 'rank', 'value': '586'}","{'key': 'revenues', 'value': '4176'}","{'key': 'revChange', 'value': '1.6'}","{'key': 'profits', 'value': '87'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '3397'}","{'key': 'totSHEqty', 'value': '1248'}","{'key': 'mktVal', 'value': '1388'}","{'key': 'prftPctSls', 'value': '2.1'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '7'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tutor Perini Corporation'}"
"{'key': 'rank', 'value': '584'}","{'key': 'revenues', 'value': '4184'}","{'key': 'revChange', 'value': '6'}","{'key': 'profits', 'value': '207'}","{'key': 'prftChange', 'value': '135.2'}","{'key': 'assets', 'value': '8177'}","{'key': 'totSHEqty', 'value': '4769'}","{'key': 'mktVal', 'value': '8389'}","{'key': 'prftPctSls', 'value': '4.9'}","{'key': 'prftPctAsts', 'value': '2.5'}","{'key': 'prftPctSHEqty', 'value': '4.3'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hyatt Hotels Corporation'}"
"{'key': 'rank', 'value': '585'}","{'key': 'revenues', 'value': '4182'}","{'key': 'revChange', 'value': '-3.1'}","{'key': 'profits', 'value': '63'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '9779'}","{'key': 'totSHEqty', 'value': '821'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '1.5'}","{'key': 'prftPctAsts', 'value': '0.6'}","{'key': 'prftPctSHEqty', 'value': '7.7'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SunGard Data Systems Inc.'}"
"{'key': 'rank', 'value': '583'}","{'key': 'revenues', 'value': '4188'}","{'key': 'revChange', 'value': '1.4'}","{'key': 'profits', 'value': '14'}","{'key': 'prftChange', 'value': '271.1'}","{'key': 'assets', 'value': '5209'}","{'key': 'totSHEqty', 'value': '1055'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '0.3'}","{'key': 'prftPctAsts', 'value': '0.3'}","{'key': 'prftPctSHEqty', 'value': '1.3'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'VWR Funding, Inc.'}"
"{'key': 'rank', 'value': '582'}","{'key': 'revenues', 'value': '4201'}","{'key': 'revChange', 'value': '7.7'}","{'key': 'profits', 'value': '650'}","{'key': 'prftChange', 'value': '7.4'}","{'key': 'assets', 'value': '3474'}","{'key': 'totSHEqty', 'value': '292'}","{'key': 'mktVal', 'value': '16766'}","{'key': 'prftPctSls', 'value': '15.5'}","{'key': 'prftPctAsts', 'value': '18.7'}","{'key': 'prftPctSHEqty', 'value': '222.6'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mead Johnson Nutrition Company'}"
"{'key': 'rank', 'value': '581'}","{'key': 'revenues', 'value': '4204'}","{'key': 'revChange', 'value': '12.1'}","{'key': 'profits', 'value': '294'}","{'key': 'prftChange', 'value': '-29.4'}","{'key': 'assets', 'value': '5235'}","{'key': 'totSHEqty', 'value': '1520'}","{'key': 'mktVal', 'value': '10173'}","{'key': 'prftPctSls', 'value': '7'}","{'key': 'prftPctAsts', 'value': '5.6'}","{'key': 'prftPctSHEqty', 'value': '19.3'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'FMC Corporation'}"
"{'key': 'rank', 'value': '579'}","{'key': 'revenues', 'value': '4207'}","{'key': 'revChange', 'value': '7.5'}","{'key': 'profits', 'value': '179'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '6583'}","{'key': 'totSHEqty', 'value': '2514'}","{'key': 'mktVal', 'value': '8813'}","{'key': 'prftPctSls', 'value': '4.2'}","{'key': 'prftPctAsts', 'value': '2.7'}","{'key': 'prftPctSHEqty', 'value': '7.1'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Colfax Corporation'}"
"{'key': 'rank', 'value': '580'}","{'key': 'revenues', 'value': '4206'}","{'key': 'revChange', 'value': '7.4'}","{'key': 'profits', 'value': '567'}","{'key': 'prftChange', 'value': '28.1'}","{'key': 'assets', 'value': '15580'}","{'key': 'totSHEqty', 'value': '8639'}","{'key': 'mktVal', 'value': '9552'}","{'key': 'prftPctSls', 'value': '13.5'}","{'key': 'prftPctAsts', 'value': '3.6'}","{'key': 'prftPctSHEqty', 'value': '6.6'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Molson Coors Brewing Company'}"
"{'key': 'rank', 'value': '578'}","{'key': 'revenues', 'value': '4221'}","{'key': 'revChange', 'value': '32.2'}","{'key': 'profits', 'value': '267'}","{'key': 'prftChange', 'value': '47.6'}","{'key': 'assets', 'value': '2486'}","{'key': 'totSHEqty', 'value': '1261'}","{'key': 'mktVal', 'value': '5130'}","{'key': 'prftPctSls', 'value': '6.3'}","{'key': 'prftPctAsts', 'value': '10.7'}","{'key': 'prftPctSHEqty', 'value': '21.1'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NVR, Inc.'}"
"{'key': 'rank', 'value': '577'}","{'key': 'revenues', 'value': '4246'}","{'key': 'revChange', 'value': '3.3'}","{'key': 'profits', 'value': '252'}","{'key': 'prftChange', 'value': '20.1'}","{'key': 'assets', 'value': '1490'}","{'key': 'totSHEqty', 'value': '920'}","{'key': 'mktVal', 'value': '5767'}","{'key': 'prftPctSls', 'value': '5.9'}","{'key': 'prftPctAsts', 'value': '16.9'}","{'key': 'prftPctSHEqty', 'value': '27.4'}","{'key': 'industry', 'value': 'Temporary Help'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Robert Half International Inc.'}"
"{'key': 'rank', 'value': '576'}","{'key': 'revenues', 'value': '4298'}","{'key': 'revChange', 'value': '-1.5'}","{'key': 'profits', 'value': '142'}","{'key': 'prftChange', 'value': '-56.8'}","{'key': 'assets', 'value': '3236'}","{'key': 'totSHEqty', 'value': '1645'}","{'key': 'mktVal', 'value': '7212'}","{'key': 'prftPctSls', 'value': '3.3'}","{'key': 'prftPctAsts', 'value': '4.4'}","{'key': 'prftPctSHEqty', 'value': '8.7'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Harman International Industries, Incorporated'}"
"{'key': 'rank', 'value': '574'}","{'key': 'revenues', 'value': '4312'}","{'key': 'revChange', 'value': '2.8'}","{'key': 'profits', 'value': '731'}","{'key': 'prftChange', 'value': '6.4'}","{'key': 'assets', 'value': '102947'}","{'key': 'totSHEqty', 'value': '7912'}","{'key': 'mktVal', 'value': '15558'}","{'key': 'prftPctSls', 'value': '17'}","{'key': 'prftPctAsts', 'value': '0.7'}","{'key': 'prftPctSHEqty', 'value': '9.2'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Northern Trust Corporation'}"
"{'key': 'rank', 'value': '573'}","{'key': 'revenues', 'value': '4314'}","{'key': 'revChange', 'value': '15.4'}","{'key': 'profits', 'value': '87'}","{'key': 'prftChange', 'value': '37.1'}","{'key': 'assets', 'value': '1361'}","{'key': 'totSHEqty', 'value': '267'}","{'key': 'mktVal', 'value': '3134'}","{'key': 'prftPctSls', 'value': '2'}","{'key': 'prftPctAsts', 'value': '6.4'}","{'key': 'prftPctSHEqty', 'value': '32.7'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Team Health Holdings, Inc.'}"
"{'key': 'rank', 'value': '574'}","{'key': 'revenues', 'value': '4312'}","{'key': 'revChange', 'value': '-14.3'}","{'key': 'profits', 'value': '154'}","{'key': 'prftChange', 'value': '-2.8'}","{'key': 'assets', 'value': '6899'}","{'key': 'totSHEqty', 'value': '2894'}","{'key': 'mktVal', 'value': '4067'}","{'key': 'prftPctSls', 'value': '3.6'}","{'key': 'prftPctAsts', 'value': '2.2'}","{'key': 'prftPctSHEqty', 'value': '5.3'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Allegheny Technologies Incorporated'}"
"{'key': 'rank', 'value': '572'}","{'key': 'revenues', 'value': '4317'}","{'key': 'revChange', 'value': '5.2'}","{'key': 'profits', 'value': '315'}","{'key': 'prftChange', 'value': '6'}","{'key': 'assets', 'value': '4346'}","{'key': 'totSHEqty', 'value': '2202'}","{'key': 'mktVal', 'value': '7156'}","{'key': 'prftPctSls', 'value': '7.3'}","{'key': 'prftPctAsts', 'value': '7.3'}","{'key': 'prftPctSHEqty', 'value': '14.3'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cintas Corporation'}"
